Time (s),Voltage (V)
0,4.55522971652004
0.0294099999963464,3.93939393939394
0.0675309999957108,2.32649071358749
0.0969579999967891,1.05571847507331
0.130042999997727,0.557184750733138
0.153891999997199,0.32258064516129
0.185538999996993,0.234604105571848
0.219100999996044,0.171065493646139
0.243120999999292,0.136852394916911
0.277226999997993,0.127077223851417
0.307814999997618,0.117302052785924
0.343379999995136,0.112414467253177
0.382530999995765,0.112414467253177
0.416245999999319,0.112414467253177
0.44831099999692,0.112414467253177
0.476467000000184,0.112414467253177
0.513596999995343,0.112414467253177
0.548733999997353,0.112414467253177
0.580453999996166,0.10752688172043
0.624393999993799,0.112414467253177
0.646449999995525,0.112414467253177
0.679408999994394,0.10752688172043
0.712045999996349,0.10752688172043
0.74538699999448,0.112414467253177
0.769886999994469,0.10752688172043
0.794619999997281,0.112414467253177
0.8207060000002,0.112414467253177
0.859983999997326,0.112414467253177
0.892708999998831,0.112414467253177
0.917499999999905,0.117302052785924
0.952053999997588,0.112414467253177
0.990005999997152,0.10752688172043
1.02393599999687,0.10752688172043
1.04681699999412,0.112414467253177
1.08419099999958,0.10752688172043
1.11157499999547,0.112414467253177
1.14480299999559,0.10752688172043
1.17934999999397,0.10752688172043
1.20977499999844,0.117302052785924
1.24327499999845,0.136852394916911
1.27411499999459,0.122189638318671
1.30912099999932,0.136852394916911
1.3400700000002,0.21505376344086
1.36484099999814,0.371456500488759
1.39837699999657,0.371456500488759
1.43080599999428,0.464320625610948
1.46198599999389,0.72336265884653
1.48796999999877,0.645161290322581
1.51837899999316,0.728250244379277
1.54762699999651,0.733137829912023
1.58476399999847,0.840664711632453
1.61810899999728,0.879765395894428
1.65753799999504,1.26588465298143
1.68886899999529,1.22189638318671
1.71511499999463,1.00684261974585
1.74820899999884,1.40273704789834
1.77994799999885,1.13391984359726
1.8148769999965,1.64711632453568
1.84572599999603,1.67155425219941
1.8797419999986,2.10166177908113
1.91218299999832,1.75464320625611
1.95346499999607,2.17497556207234
1.97684899999945,1.88660801564027
2.00195699999472,1.82795698924731
2.03441799999769,1.72531769305963
2.06279299999767,1.73020527859238
2.09175599999719,1.37341153470186
2.12471899999673,1.59824046920821
2.15171799999473,1.41251221896383
2.18175099999451,1.29032258064516
2.2183859999999,1.18279569892473
2.24745099999745,1.45161290322581
2.28000899999586,1.19257086999022
2.30460799999526,1.57380254154448
2.33834099999808,1.33919843597263
2.37161499999456,1.34408602150538
2.40274199999863,1.2316715542522
2.42909499999871,1.03616813294233
2.46096899999668,0.899315738025416
2.49501199999452,0.562072336265885
2.51716699999565,0.405669599217986
2.54800099999454,0.298142717497556
2.59006599999964,0.239491691104594
2.62394199999414,0.175953079178886
2.66394599999478,0.146627565982405
2.69764199999713,0.151515151515152
2.7317589999958,0.151515151515152
2.76584200000013,0.146627565982405
2.7940239999964,0.136852394916911
2.82098499999938,0.122189638318671
2.85381299999347,0.122189638318671
2.88597399999946,0.117302052785924
2.91145899999879,0.117302052785924
2.95185899999728,0.117302052785924
2.98530199999357,0.112414467253177
3.00840699999776,0.112414467253177
3.04229699999837,0.112414467253177
3.07295999999337,0.112414467253177
3.10466999999426,0.112414467253177
3.13928499999633,0.112414467253177
3.1717199999988,0.112414467253177
3.2121669999957,0.10752688172043
3.24489199999709,0.112414467253177
3.27656599999955,0.10752688172043
3.30082599999753,0.112414467253177
3.33487899999318,0.112414467253177
3.36745399999609,0.112414467253177
3.39172499999404,0.112414467253177
3.42465099999299,0.112414467253177
3.45154399999967,0.112414467253177
3.48414599999785,0.117302052785924
3.5249699999988,0.10752688172043
3.55562099999929,0.112414467253177
3.59046799999476,0.112414467253177
3.62396099999546,0.112414467253177
3.65947099999335,0.112414467253177
3.69583199999477,0.112414467253177
3.72930599999427,0.112414467253177
3.76281899999822,0.10752688172043
3.78803699999298,0.112414467253177
3.81906599999957,0.112414467253177
3.84873999999456,0.112414467253177
3.87690899999438,0.112414467253177
3.90021099999547,0.10752688172043
3.93516699999566,0.112414467253177
3.95868499999483,0.112414467253177
3.9879169999956,0.112414467253177
4.01613299999383,0.112414467253177
4.05202799999711,0.112414467253177
4.07376099999988,0.112414467253177
4.10576799999922,0.117302052785924
4.13459099999807,0.112414467253177
4.15749199999868,0.112414467253177
4.1915959999933,0.10752688172043
4.22393999999758,0.112414467253177
4.25584200000014,0.112414467253177
4.28899999999999,0.112414467253177
4.33021700000018,0.112414467253177
4.40493099999424,0.112414467253177
4.46409799999742,0.127077223851417
4.51032399999349,0.122189638318671
4.54024699999388,0.127077223851417
4.58036599999662,0.117302052785924
4.60532499999545,0.127077223851417
4.63027899999906,0.122189638318671
4.66579399999966,0.122189638318671
4.68917199999839,0.122189638318671
4.72004499999434,0.122189638318671
4.75442199999839,0.156402737047898
4.78701999999578,0.263929618768328
4.81781399999556,0.317693059628543
4.85093899999549,0.498533724340176
4.87617899999759,0.698924731182796
4.90912999999523,0.8455522971652
4.9418049999997,0.772238514173998
4.96685199999808,0.835777126099707
5.00844199999415,1.01173020527859
5.03938899999855,1.89149560117302
5.06548199999327,1.55425219941349
5.10121099999537,1.59335288367546
5.13837299999591,1.62756598240469
5.17220499999814,1.84261974584555
5.20434299999465,1.49560117302053
5.23873699999592,1.70087976539589
5.26144399999816,1.52003910068426
5.30488799999648,1.74975562072336
5.33520999999337,1.84261974584555
5.37001599999508,1.54936461388074
5.39278899999704,1.10948191593353
5.42471899999668,1.13391984359726
5.45259099999805,1.47605083088954
5.48703999999907,1.29032258064516
5.51713499999789,1.25122189638319
5.54678999999908,1.20723362658847
5.58022800000003,1.16813294232649
5.62086599999657,1.05571847507331
5.65112699999656,1.05083088954057
5.69596599999807,0.884652981427175
5.73052699999505,1.05571847507331
5.76147800000012,1.01173020527859
5.79549099999656,1.42228739002933
5.82835300000011,1.09970674486804
5.86196499999608,1.05083088954057
5.89286400000003,1.10459433040078
5.92720799999677,1.04594330400782
5.95857099999478,1.06549364613881
5.98991699999567,1.02150537634409
6.03300399999318,0.972629521016618
6.07463599999994,0.840664711632453
6.09724099999664,0.654936461388074
6.1314869999959,0.586510263929619
6.16333499999337,0.454545454545455
6.19977699999504,0.288367546432063
6.23186599999656,0.268817204301075
6.25771099999542,0.259042033235582
6.28845899999885,0.195503421309873
6.31950999999788,0.151515151515152
6.35525499999517,0.146627565982405
6.38104199999566,0.141739980449658
6.42198699999597,0.127077223851417
6.45361899999523,0.122189638318671
6.4864159999936,0.122189638318671
6.51829899999495,0.122189638318671
6.54978599999845,0.112414467253177
6.59192199999836,0.117302052785924
6.62632099999485,0.112414467253177
6.66569899999342,0.112414467253177
6.69474799999591,0.112414467253177
6.73951799999918,0.112414467253177
6.77410799999529,0.112414467253177
6.8049589999988,0.112414467253177
6.8404809999987,0.112414467253177
6.8799649999961,0.10752688172043
6.91393599999697,0.112414467253177
6.94570799999678,0.112414467253177
6.97944199999415,0.112414467253177
7.01143899999556,0.112414467253177
7.04303399999435,0.10752688172043
7.07124099999658,0.112414467253177
7.10127699999509,0.112414467253177
7.13794799999891,0.112414467253177
7.16019699999686,0.10752688172043
7.19504799999288,0.10752688172043
7.22593999999754,0.112414467253177
7.25969899999347,0.112414467253177
7.29264199999716,0.112414467253177
7.32363799999644,0.112414467253177
7.36053499999639,0.112414467253177
7.39901799999916,0.112414467253177
7.43206199999895,0.10752688172043
7.46545999999341,0.112414467253177
7.48990499999366,0.10752688172043
7.52074599999935,0.10752688172043
7.55616399999701,0.10752688172043
7.58716599999366,0.10752688172043
7.62080099999901,0.10752688172043
7.66255299999557,0.10752688172043
7.69609099999809,0.10752688172043
7.71996399999409,0.117302052785924
7.7542979999929,0.112414467253177
7.7797469999939,0.112414467253177
7.80173999999454,0.112414467253177
7.8433929999992,0.112414467253177
7.87521499999605,0.112414467253177
7.90263499999787,0.112414467253177
7.93426399999851,0.112414467253177
7.96818499999483,0.112414467253177
7.99696199999744,0.112414467253177
8.02988299999379,0.102639296187683
8.06156899999826,0.10752688172043
8.09512999999515,0.112414467253177
8.1274989999979,0.112414467253177
8.15312999999514,0.112414467253177
8.17706899999826,0.10752688172043
8.21144500000025,0.10752688172043
8.24226799999917,0.112414467253177
8.27491099999838,0.127077223851417
8.30887099999927,0.146627565982405
8.33263899999849,0.347018572825024
8.37589299999922,0.386119257086999
8.39845999999341,0.498533724340176
8.42261199999598,0.444770283479961
8.45056199999897,0.542521994134897
8.48242599999901,0.63049853372434
8.51584299999467,0.527859237536657
8.54876399999853,0.747800586510264
8.57817699999362,0.92375366568915
8.61432499999546,0.904203323558162
8.63815999999633,0.93841642228739
8.66634999999394,1.88660801564027
8.69757099999481,1.6080156402737
8.73216899999966,1.65200391006843
8.77786099999389,1.48093841642229
8.81580599999427,2.19452590420332
8.85913099999721,1.95014662756598
8.89784999999404,1.92570869990225
8.93206799999621,1.91593352883675
8.96506899999827,1.88172043010753
8.9974329999983,1.65689149560117
9.03929599999628,1.80351906158358
9.06322499999396,1.58357771260997
9.0997529999986,1.7644183773216
9.12217799999564,1.91593352883675
9.15325299999859,1.77908113391984
9.17484399999671,1.66666666666667
9.21471700000018,1.36363636363636
9.25007599999753,1.41251221896383
9.29139699999985,1.58357771260997
9.32458999999608,1.25122189638319
9.36963699999444,1.25610948191593
9.39550499999518,1.09970674486804
9.43533499999342,1.47605083088954
9.47083699999746,1.13880742913001
9.49166899999966,1.01173020527859
9.52450899999587,1.01173020527859
9.56066699999565,1.20723362658847
9.58202499999845,1.02639296187683
9.60591499999907,0.874877810361681
9.63961899999526,1.36363636363636
9.67258699999741,0.972629521016618
9.70550499999513,1.03128054740958
9.74810399999467,0.791788856304985
9.77556099999686,0.913978494623656
9.80413599999986,0.860215053763441
9.84673699999598,0.689149560117302
9.87812099999928,0.571847507331378
9.91031699999417,0.513196480938416
9.93636699999865,0.332355816226784
9.97811899999522,0.386119257086999
10.0021149999945,0.581622678396872
10.0248099999949,0.488758553274682
10.0449269999935,0.347018572825024
10.0689989999979,0.244379276637341
10.0940719999968,0.337243401759531
10.1198929999991,0.376344086021505
10.1534839999973,0.425219941348974
10.1862429999932,0.273704789833822
10.2173469999954,0.190615835777126
10.2555659999996,0.351906158357771
10.283739,0.229716520039101
10.3260249999985,0.175953079178886
10.3508189999982,0.234604105571848
10.3845239999964,0.224828934506354
10.4156359999998,0.175953079178886
10.4513079999983,0.205278592375367
10.4751439999937,0.210166177908113
10.5063429999947,0.229716520039101
10.5392929999977,0.239491691104594
10.5719069999977,0.180840664711632
10.6058329999968,0.20039100684262
10.6381889999956,0.219941348973607
10.6704129999951,0.180840664711632
10.713436999999,0.239491691104594
10.744664999999,0.239491691104594
10.7730969999953,0.229716520039101
10.801975999996,0.244379276637341
10.8369149999991,0.244379276637341
10.874611999996,0.205278592375367
10.9080009999946,0.190615835777126
10.9321399999931,0.219941348973607
10.9599899999946,0.224828934506354
10.989186999999,0.210166177908113
11.0133319999948,0.195503421309873
11.0484119999929,0.303030303030303
11.0804579999968,0.263929618768328
11.1081289999931,0.21505376344086
11.1376309999972,0.229716520039101
11.1647399999946,0.219941348973607
11.1963779999986,0.20039100684262
11.228561999999,0.219941348973607
11.2560079999938,0.205278592375367
11.2865429999977,0.21505376344086
11.3214670000001,0.195503421309873
11.3520069999993,0.175953079178886
11.3776059999987,0.180840664711632
11.4100349999964,0.151515151515152
11.4429899999946,0.234604105571848
11.4767829999997,0.205278592375367
11.5083399999961,0.293255131964809
11.5415859999954,0.327468230694037
11.5738989999965,0.273704789833822
11.6002629999965,0.298142717497556
11.6313519999981,0.293255131964809
11.6670489999949,0.205278592375367
11.6992579999938,0.185728250244379
11.7336929999962,0.166177908113392
11.7648679999932,0.161290322580645
11.7887909999936,0.136852394916911
11.8133299999981,0.131964809384164
11.8539919999986,0.117302052785924
11.8953699999972,0.117302052785924
11.9305669999942,0.112414467253177
11.964038999997,0.117302052785924
11.9948069999963,0.122189638318671
12.0352919999957,0.122189638318671
12.0705959999933,0.122189638318671
12.0933759999946,0.122189638318671
12.1354759999961,0.117302052785924
12.1582229999974,0.117302052785924
12.1906329999938,0.117302052785924
12.2099279999956,0.117302052785924
12.2324599999934,0.117302052785924
12.2668089999928,0.112414467253177
12.2982419999986,0.112414467253177
12.3234789999947,0.112414467253177
12.3577679999992,0.117302052785924
12.3846179999932,0.112414467253177
12.4139919999986,0.112414467253177
12.4552799999936,0.112414467253177
12.4888089999929,0.112414467253177
12.5309629999995,0.10752688172043
12.5545159999951,0.112414467253177
12.5698299999982,0.112414467253177
12.6071879999935,0.112414467253177
12.637475999996,0.10752688172043
12.6714849999994,0.112414467253177
12.6951209999993,0.112414467253177
12.7113839999959,0.112414467253177
12.7394699999987,0.112414467253177
12.7692929999977,0.112414467253177
12.8026519999951,0.10752688172043
12.8293079999983,0.112414467253177
12.869111999996,0.112414467253177
12.9018189999982,0.112414467253177
12.9377809999958,0.10752688172043
12.970674999997,0.112414467253177
13.0070709999948,0.10752688172043
13.046550999999,0.112414467253177
13.0760810000002,0.10752688172043
13.1143179999962,0.10752688172043
13.1398739999979,0.10752688172043
13.1735519999936,0.10752688172043
13.2134359999969,0.112414467253177
13.247049999997,0.10752688172043
13.2795679999962,0.10752688172043
13.3110569999963,0.112414467253177
13.3441359999999,0.10752688172043
13.3763129999935,0.112414467253177
13.4003729999959,0.10752688172043
13.443150999993,0.112414467253177
13.4743310000002,0.112414467253177
13.5076559999957,0.10752688172043
13.5511989999934,0.112414467253177
13.5736189999952,0.112414467253177
13.6075049999952,0.112414467253177
13.6317639999985,0.112414467253177
13.6637539999931,0.112414467253177
13.7086479999944,0.10752688172043
13.7431289999931,0.10752688172043
13.7749649999961,0.112414467253177
13.8097170000001,0.112414467253177
13.8402060000002,0.112414467253177
13.8712949999942,0.10752688172043
13.9070409999937,0.10752688172043
13.9313979999944,0.112414467253177
13.9623489999994,0.10752688172043
13.9934209999963,0.112414467253177
14.020360999994,0.10752688172043
14.0520649999976,0.112414467253177
14.0875149999931,0.10752688172043
14.1263259999976,0.10752688172043
14.1564279999956,0.10752688172043
14.1915129999965,0.10752688172043
14.2269589999988,0.10752688172043
14.2580709999949,0.10752688172043
14.2904329999983,0.10752688172043
14.3301659999936,0.10752688172043
14.3717679999992,0.112414467253177
14.4122469999938,0.10752688172043
14.4473829999938,0.112414467253177
14.4707689999938,0.112414467253177
14.5053089999928,0.112414467253177
14.5354589999988,0.112414467253177
14.568172999993,0.10752688172043
14.604998999998,0.10752688172043
14.6346479999944,0.10752688172043
14.6769649999961,0.112414467253177
14.7080789999961,0.112414467253177
14.742060999997,0.10752688172043
14.7738789999931,0.10752688172043
14.807862999998,0.10752688172043
14.8472319999933,0.112414467253177
14.8805939999967,0.112414467253177
14.912853,0.112414467253177
14.9413759999945,0.10752688172043
14.9719379999935,0.112414467253177
