Time (s),Voltage (V)
0,4.55522971652004
0.0161330000013109,4.55522971652004
0.0480659999996433,4.55522971652004
0.0685350000038767,2.58553274682307
0.0975410000011294,1.77908113391984
0.122245999999343,1.05571847507331
0.146292000003157,0.654936461388074
0.172001000002027,0.425219941348974
0.205155000001191,0.259042033235582
0.230190999999643,0.195503421309873
0.263565999999642,0.151515151515152
0.295277000002564,0.131964809384164
0.32958500000089,0.122189638318671
0.352487000003457,0.117302052785924
0.37876099999994,0.112414467253177
0.410554999999704,0.112414467253177
0.435721000000832,0.112414467253177
0.467204999998209,0.112414467253177
0.501896999999879,0.112414467253177
0.526101000003514,0.112414467253177
0.559542000003155,0.10752688172043
0.591112000003456,0.112414467253177
0.625929000005122,0.10752688172043
0.658708000004289,0.112414467253177
0.690847000002861,0.112414467253177
0.724346000000835,0.112414467253177
0.748343000002201,0.10752688172043
0.765304000005123,0.112414467253177
0.797399999998511,0.112414467253177
0.823429999999703,0.112414467253177
0.846995000004767,0.10752688172043
0.881346000000832,0.10752688172043
0.912609999999404,0.10752688172043
0.945965999998151,0.10752688172043
0.986388000003991,0.10752688172043
1.01996900000423,0.112414467253177
1.05957299999893,0.112414467253177
1.09370499999821,0.112414467253177
1.11723600000143,0.112414467253177
1.15149199999869,0.112414467253177
1.1755399999991,0.127077223851417
1.20065600000322,0.131964809384164
1.22433900000155,0.273704789833822
1.24838199999928,1.52003910068426
1.28207699999958,3.12805474095797
1.31389299999923,4.35972629521017
1.34723600000143,4.25219941348974
1.37886400000006,4.0713587487781
1.40456100000441,3.31378299120235
1.43644099999964,2.85434995112414
1.46981500000506,2.93743890518084
1.50140399999916,2.34604105571848
1.53571599999815,2.14565004887586
1.56726200000197,1.22678396871945
1.6012710000053,0.962854349951124
1.63272500000149,0.625610948191593
1.66708799999952,0.478983382209189
1.68201799999922,0.381231671554252
1.71541099999845,0.381231671554252
1.74814900000393,0.557184750733138
1.78177899999916,0.342130987292278
1.80528200000524,0.293255131964809
1.83112099999934,0.259042033235582
1.87014900000393,0.273704789833822
1.89725200000405,0.229716520039101
1.92778100000321,0.268817204301075
1.96224199999869,0.210166177908113
1.98556700000167,0.327468230694037
2.01158100000023,0.239491691104594
2.04207900000363,0.210166177908113
2.06136299999803,0.21505376344086
2.09261400000006,0.210166177908113
2.12564299999922,0.161290322580645
2.14964999999851,0.151515151515152
2.18344000000506,0.131964809384164
2.21521999999881,0.127077223851417
2.24892500000448,0.117302052785924
2.27944099999964,0.122189638318671
2.30559099999815,0.117302052785924
2.33678299999983,0.112414467253177
2.3703960000053,0.10752688172043
2.40243500000238,0.112414467253177
2.43521700000018,0.112414467253177
2.46716899999976,0.10752688172043
2.49329500000179,0.112414467253177
2.52504399999977,0.112414467253177
2.55068699999899,0.112414467253177
2.57445400000364,0.122189638318671
2.59947900000215,0.117302052785924
2.61719900000095,0.117302052785924
2.64046200000494,0.112414467253177
2.67464000000059,0.112414467253177
2.69929800000041,0.112414467253177
2.72361400000005,0.112414467253177
2.75628200000524,0.112414467253177
2.7805930000022,0.112414467253177
2.813451000005,0.112414467253177
